name,reads,cpm_evseq,gene_id,count,cpm_srr
YHR113W,7,4.0932034111587745,YHR113W,307,76.82903787271155
YHR114W,16,9.355893511220057,YHR114W,55,13.764159879476011
YHR115C,26,15.20332695573259,YHR115C,310,77.57981022977388
YHR116W,9,5.262690100061281,YHR116W,29,7.2574661182691695
YHR117W,20,11.69486688902507,YHR117W,226,56.558184232028694
YHR118C,34,19.88127371134262,YHR118C,17,4.254376690019858
YHR119W,268,156.71121631293593,YHR119W,57,14.264674784184228
YHR120W,116,67.8302279563454,YHR120W,24,6.0061788564986225
YHR121W,18,10.525380200122562,YHR121W,105,26.277032497181477
YHR122W,14,8.186406822317549,YHR122W,212,53.05457989907117
YHR123W,17,9.94063685567131,YHR123W,422,105.60864489343412
YHR124W,31,18.127043677988855,YHR124W,119,29.780636830139006
YHR127W,52,30.40665391146518,YHR127W,67,16.767249307725322
YHR128W,73,42.6862641449415,YHR128W,2361,590.857845008052
YHR129C,93,54.38113103396657,YHR129C,20,5.005149047082186
YHR130C,36,21.050760400245125,YHR130C,3,0.7507723570623278
YHR131C,75,43.85575083384401,YHR131C,62,15.515962045954774
YHR131W-A,18,10.525380200122562,YHR131W-A,2,0.5005149047082186
YHR132C,17,9.94063685567131,YHR132C,579,144.8990649130293
YHR132W-A,2,1.169486688902507,YHR132W-A,105,26.277032497181477
YHR133C,15,8.771150166768802,YHR133C,593,148.4026692459868
YHR134W,17,9.94063685567131,YHR134W,60,15.015447141246558
YHR135C,40,23.38973377805014,YHR135C,206,51.553035184946516
YHR136C,8,4.677946755610028,YHR136C,463,115.86920043995259
YHR137W,41,23.97447712250139,YHR137W,483,120.87434948703479
YHR137C-A,18,10.525380200122562,YHR137C-A,166,41.54273709078215
YHR138C,18,10.525380200122562,YHR138C,47,11.762100260643136
YHR139C,40,23.38973377805014,YHR139C,3,0.7507723570623278
YHR139C-A,15,8.771150166768802,YHR139C-A,1,0.2502574523541093
YHR140W,21,12.279610233476323,YHR140W,11,2.752831975895202
YHR141C,45,26.313450500306406,YHR141C,6852,1714.764063530357
YHR142W,50,29.23716722256267,YHR142W,538,134.6385093665108
YHR143W,63,36.838830700428964,YHR143W,2506,627.1451755993978
YHR143W-A,11,6.432176788963788,YHR143W-A,241,60.312046017340336
YHR144C,12,7.0169201334150415,YHR144C,70,17.51802166478765
YHR146W,86,50.2879276228078,YHR146W,158,39.540677471949266
YHR147C,56,32.745627289270196,YHR147C,113,28.279092116014347
YHR148W,45,26.313450500306406,YHR148W,113,28.279092116014347
YHR149C,96,56.13536106732033,YHR149C,108,27.027804854243804
YHR150W,48,28.067680533660166,YHR150W,18,4.504634142373967
YHR151C,136,79.52509484537048,YHR151C,220,55.056639517904046
YHR152W,460,268.9819384475766,YHR152W,31,7.757981022977387
YHR153C,495,289.44795550337045,YHR153C,11,2.752831975895202
YHR154W,1407,822.7338856429136,YHR154W,22,5.505663951790404
YHR155W,3876,2266.4652030930583,YHR155W,50,12.512872617705465
YHR156C,717,419.2609779715487,YHR156C,25,6.256436308852733
YHR157W,9,5.262690100061281,YHR157W,4,1.0010298094164372
YHR158C,124,72.50817471195542,YHR158C,38,9.509783189456153
YHR159W,20,11.69486688902507,YHR159W,35,8.759010832393825
YHR160C,14,8.186406822317549,YHR160C,7,1.7518021664787649
YHR161C,28,16.372813644635098,YHR161C,104,26.026775044827367
YHR162W,5,2.9237167222562674,YHR162W,1491,373.13386145997697
YHR163W,30,17.542300333537604,YHR163W,1258,314.8238750614695
YHR164C,230,134.4909692237883,YHR164C,29,7.2574661182691695
YHR165C,1205,704.6157300637605,YHR165C,147,36.78784549605407
YHR165W-A,34,19.88127371134262,YHR165W-A,2,0.5005149047082186
YHR166C,209,122.21135899031198,YHR166C,31,7.757981022977387
YHR167W,61,35.66934401152646,YHR167W,50,12.512872617705465
YHR168W,128,74.84714808976045,YHR168W,55,13.764159879476011
YHR169W,75,43.85575083384401,YHR169W,357,89.341910490417
YHR170W,28,16.372813644635098,YHR170W,438,109.61276413109988
YHR171W,91,53.211644345064066,YHR171W,19,4.754891594728076
YHR172W,269,157.29595965738716,YHR172W,30,7.507723570623279
YHR173C,40,23.38973377805014,YHR173C,13,3.253346880603421
YHR174W,75,43.85575083384401,YHR174W,99932,25008.72772865085
YHR175W,55,32.16088394481894,YHR175W,341,85.33779125275127
YHR175W-A,16,9.355893511220057,YHR175W-A,32,8.008238475331497
YHR176W,91,53.211644345064066,YHR176W,26,6.506693761206842
YHR177W,81,47.36421090055153,YHR177W,9,2.2523170711869835
YHR178W,96,56.13536106732033,YHR178W,35,8.759010832393825
YHR179W,122,71.33868802305292,YHR179W,1525,381.6426148400166
YHR180W,24,14.033840266830083,YHR180W,21,5.255406499436296
YHR181W,14,8.186406822317549,YHR181W,334,83.5859890862725
YHR182W,68,39.76254742268524,YHR182W,48,12.012357712997245
YHR182C-A,19,11.110123544573817,YHR182C-A,1241,310.56949837144964
YHR183W,40,23.38973377805014,YHR183W,5383,1347.1358660221704
YHR184W,128,74.84714808976045,YHR184W,18,4.504634142373967
YHR185C,47,27.482937189208915,YHR185C,1,0.2502574523541093
YHR186C,135,78.94035150091922,YHR186C,66,16.516991855371213
YHR187W,4,2.338973377805014,YHR187W,195,48.80020320905131
YHR188C,13,7.601663477866295,YHR188C,875,218.97527080984563
YHR189W,4,2.338973377805014,YHR189W,24,6.0061788564986225
YHR190W,7,4.0932034111587745,YHR190W,828,207.2131705492025
YHR191C,0,0.0,YHR191C,66,16.516991855371213
YHR192W,11,6.432176788963788,YHR192W,60,15.015447141246558
YHR193C,2,1.169486688902507,YHR193C,3258,815.338779769688
YHR193C-A,2,1.169486688902507,YHR193C-A,24,6.0061788564986225
YHR194W,10,5.847433444512535,YHR194W,112,28.028834663660238
YHR195W,6,3.5084600667075208,YHR195W,162,40.54170728136571
YHR196W,35,20.46601705579387,YHR196W,70,17.51802166478765
YHR197W,82,47.94895424500278,YHR197W,136,34.03501352015886
YHR198C,13,7.601663477866295,YHR198C,63,15.766219498308887
YHR199C,6,3.5084600667075208,YHR199C,222,55.557154422612264
YHR199C-A,3,1.7542300333537604,YHR199C-A,3,0.7507723570623278
YHR200W,2,1.169486688902507,YHR200W,267,66.81873977854718
YHR201C,17,9.94063685567131,YHR201C,336,84.08650399098073
YHR202W,6,3.5084600667075208,YHR202W,62,15.515962045954774
YHR203C,13,7.601663477866295,YHR203C,7900,1977.0338735974635
YHR204W,51,29.821910567013926,YHR204W,232,58.059728946153356
YHR205W,116,67.8302279563454,YHR205W,405,101.35426820341426
YHR206W,105,61.39805116738161,YHR206W,231,57.80947149379924
YHR207C,46,26.898193844757657,YHR207C,31,7.757981022977387
YHR208W,39,22.804990433598885,YHR208W,4907,1228.0133187016145
YHR209W,41,23.97447712250139,YHR209W,84,21.021625997745183
YHR210C,187,109.3470054123844,YHR210C,21,5.255406499436296
YHR211W,34,19.88127371134262,YHR211W,143,35.78681568663763
YHR213W,14,8.186406822317549,YHR213W,2,0.5005149047082186
YHR213W-A,1,0.5847433444512535,YHR213W-A,5,1.2512872617705466
YHR213W-B,2,1.169486688902507,YHR213W-B,3,0.7507723570623278
YHR214W,3,1.7542300333537604,YHR214W,35,8.759010832393825
YHR214W-A,2,1.169486688902507,YHR214W-A,60,15.015447141246558
YHR215W,11,6.432176788963788,YHR215W,2086,522.037045610672
YHR216W,9,5.262690100061281,YHR216W,385,96.34911915633208
YHR218W,9,5.262690100061281,YHR218W,29,7.2574661182691695
YHR218W-A,2,1.169486688902507,YHR218W-A,6,1.5015447141246556
YHR219W,6,3.5084600667075208,YHR219W,63,15.766219498308887
YHR219C-A,0,0.0,YHR219C-A,15,3.7538617853116394
YIL177C,31,18.127043677988855,YIL177C,221,55.30689697025816
YIL177W-A,2,1.169486688902507,YIL177W-A,25,6.256436308852733
YIL176C,5,2.9237167222562674,YIL176C,7,1.7518021664787649
YIL173W,66,38.59306073378273,YIL173W,57,14.264674784184228
YIL172C,22,12.864353577927576,YIL172C,8,2.0020596188328743
YIL171W-A,10,5.847433444512535,YIL171W-A,1,0.2502574523541093
YIL169C,40,23.38973377805014,YIL169C,279,69.8218292067965
YIL166C,77,45.025237522746515,YIL166C,23,5.755921404144513
YIL165C,15,8.771150166768802,YIL165C,24,6.0061788564986225
YIL164C,29,16.95755698908635,YIL164C,35,8.759010832393825
YIL163C,0,0.0,YIL163C,8,2.0020596188328743
YIL162W,0,0.0,YIL162W,437,109.36250667874576
YIL161W,0,0.0,YIL161W,12,3.0030894282493112
YIL160C,5,2.9237167222562674,YIL160C,29,7.2574661182691695
YIL159W,16,9.355893511220057,YIL159W,21,5.255406499436296
YIL158W,7,4.0932034111587745,YIL158W,155,38.78990511488694
YIL157C,2,1.169486688902507,YIL157C,213,53.30483735142528
YIL156W-A,2,1.169486688902507,YIL156W-A,44,11.011327903580808
YIL156W-B,0,0.0,YIL156W-B,135,33.78475606780475
YIL156W,70,40.93203411158774,YIL156W,27,6.756951213560951
YIL155C,5,2.9237167222562674,YIL155C,66,16.516991855371213
YIL154C,4,2.338973377805014,YIL154C,82,20.521111093036964
YIL153W,0,0.0,YIL153W,161,40.2914498290116
YIL152W,4,2.338973377805014,YIL152W,20,5.005149047082186
YIL151C,57,33.33037063372145,YIL151C,48,12.012357712997245
YIL150C,79,46.194724211649024,YIL150C,15,3.7538617853116394
YIL149C,629,367.8035636598384,YIL149C,60,15.015447141246558
YIL148W,123,71.92343136750416,YIL148W,10046,2514.086366349382
YIL147C,395,230.97362105824513,YIL147C,46,11.511842808289027
YIL146C,557,325.7020428593482,YIL146C,26,6.506693761206842
YIL145C,713,416.9220045937437,YIL145C,462,115.61894298759849
YIL144W,2451,1433.2059372500223,YIL144W,15,3.7538617853116394
YIL143C,1168,682.980226319064,YIL143C,153,38.28939021017872
YIL142C-A,74,43.27100748939276,YIL142C-A,115,28.779607020722565
YIL142W,264,154.3722429351309,YIL142W,1401,350.6106907481071
YIL141W,54,31.576140600367683,YIL141W,18,4.504634142373967
YIL140W,225,131.567252501532,YIL140W,381,95.34808934691564
YIL139C,89,52.04215765616156,YIL139C,19,4.754891594728076
YIL138C,50,29.23716722256267,YIL138C,143,35.78681568663763
YIL137C,268,156.71121631293593,YIL137C,191,47.799173399634874
YIL136W,95,55.55061772286908,YIL136W,42,10.510812998872591
YIL135C,63,36.838830700428964,YIL135C,104,26.026775044827367
YIL134C-A,7,4.0932034111587745,YIL134C-A,1,0.2502574523541093
YIL134W,15,8.771150166768802,YIL134W,71,17.76827911714176
YIL133C,17,9.94063685567131,YIL133C,3932,984.0123026563577
YIL132C,2,1.169486688902507,YIL132C,13,3.253346880603421
YIL131C,7,4.0932034111587745,YIL131C,145,36.28733059134585
YIL130W,66,38.59306073378273,YIL130W,40,10.010298094164373
YIL129C,489,285.9394954366629,YIL129C,110,27.528319758952023
YIL128W,203,118.70289892360445,YIL128W,42,10.510812998872591
YIL127C,43,25.1439638114039,YIL127C,76,19.019566378912305
YIL126W,252,147.35532280171586,YIL126W,108,27.027804854243804
YIL125W,260,152.03326955732592,YIL125W,316,79.08135494389853
YIL124W,156,91.21996173439554,YIL124W,198,49.55097556611364
YIL123W,67,39.17780407823398,YIL123W,1359,340.0998777492345
YIL122W,33,19.296530366891364,YIL122W,61,15.265704593600665
YIL121W,17,9.94063685567131,YIL121W,50,12.512872617705465
YIL120W,5,2.9237167222562674,YIL120W,67,16.767249307725322
YIL119C,13,7.601663477866295,YIL119C,39,9.760040641810262
YIL118W,12,7.0169201334150415,YIL118W,124,31.03192409190955
YIL117C,9,5.262690100061281,YIL117C,330,82.58495927685607
YIL116W,7,4.0932034111587745,YIL116W,294,73.57569099210814
YIL115W-A,1,0.5847433444512535,YIL115W-A,15,3.7538617853116394
YIL115C,20,11.69486688902507,YIL115C,83,20.771368545391073
YIL114C,0,0.0,YIL114C,300,75.07723570623278
YIL113W,4,2.338973377805014,YIL113W,33,8.258495927685606
YIL112W,549,321.02409610373815,YIL112W,79,19.770338735974633
YIL111W,2,1.169486688902507,YIL111W,100,25.02574523541093
YIL110W,68,39.76254742268524,YIL110W,151,37.788875305470505
YIL109C,160,93.55893511220056,YIL109C,1321,330.5900945597784
YIL108W,15,8.771150166768802,YIL108W,294,73.57569099210814
YIL107C,177,103.49957196787186,YIL107C,34,8.508753380039716
YIL106W,45,26.313450500306406,YIL106W,171,42.79402435255269
YIL105C,17,9.94063685567131,YIL105C,46,11.511842808289027
YIL105W-A,2,1.169486688902507,YIL105W-A,5,1.2512872617705466
YIL104C,48,28.067680533660166,YIL104C,53,13.263644974767793
YIL103W,114,66.6607412674429,YIL103W,195,48.80020320905131
YIL102C-A,30,17.542300333537604,YIL102C-A,12,3.0030894282493112
YIL102C,41,23.97447712250139,YIL102C,2,0.5005149047082186
YIL101C,36,21.050760400245125,YIL101C,49,12.262615165351356
YIL100C-A,0,0.0,YIL100C-A,5,1.2512872617705466
YIL100W,0,0.0,YIL100W,8,2.0020596188328743
YIL099W,16,9.355893511220057,YIL099W,12,3.0030894282493112
YIL098C,10,5.847433444512535,YIL098C,37,9.259525737102043
YIL097W,136,79.52509484537048,YIL097W,16,4.004119237665749
YIL096C,129,75.4318914342117,YIL096C,32,8.008238475331497
YIL095W,78,45.60998086719777,YIL095W,35,8.759010832393825
YIL094C,2,1.169486688902507,YIL094C,472,118.12151751113959
YIL093C,13,7.601663477866295,YIL093C,57,14.264674784184228
YIL092W,538,314.5919193147743,YIL092W,27,6.756951213560951
YIL091C,1451,848.4625927987688,YIL091C,129,32.283211353680095
YIL090W,1398,817.4711955428523,YIL090W,427,106.85993215520467
YIL089W,569,332.7189629927632,YIL089W,20,5.005149047082186
YIL088C,284,166.06710982415598,YIL088C,365,91.34397010924988
YIL087C,12,7.0169201334150415,YIL087C,63,15.766219498308887
YIL086C,10,5.847433444512535,YIL086C,1,0.2502574523541093
YIL085C,19,11.110123544573817,YIL085C,220,55.056639517904046
YIL084C,7,4.0932034111587745,YIL084C,34,8.508753380039716
YIL083C,1,0.5847433444512535,YIL083C,133,33.28424116309653
YIL082W,14,8.186406822317549,YIL082W,81,20.270853640682855
YIL079C,4,2.338973377805014,YIL079C,124,31.03192409190955
YIL078W,517,302.31230908129805,YIL078W,1536,384.39544681591184
YIL077C,672,392.9475274712423,YIL077C,46,11.511842808289027
YIL076W,938,548.4892570952758,YIL076W,194,48.5499457566972
YIL075C,3241,1895.1531793665124,YIL075C,231,57.80947149379924
YIL074C,2247,1313.9182949819665,YIL074C,269,67.3192546832554
YIL073C,5000,2923.716722256267,YIL073C,44,11.011327903580808
YIL072W,1443,843.7846460431588,YIL072W,27,6.756951213560951
YIL071W-A,64,37.423574044880226,YIL071W-A,15,3.7538617853116394
YIL071C,46,26.898193844757657,YIL071C,21,5.255406499436296
YIL070C,11,6.432176788963788,YIL070C,74,18.519051474204087
YIL069C,32,18.711787022440113,YIL069C,2815,704.4747283768177
YIL068W-A,8,4.677946755610028,YIL068W-A,12,3.0030894282493112
YIL068C,110,64.32176788963788,YIL068C,31,7.757981022977387
YIL067C,84,49.11844093390529,YIL067C,152,38.03913275782461
YIL066W-A,15,8.771150166768802,YIL066W-A,17,4.254376690019858
YIL066C,108,63.152281200735366,YIL066C,9,2.2523170711869835
YIL065C,28,16.372813644635098,YIL065C,90,22.523170711869835
YIL064W,49,28.65242387811142,YIL064W,437,109.36250667874576
YIL063C,72,42.10152080049025,YIL063C,59,14.765189688892448
YIL062C,15,8.771150166768802,YIL062C,388,97.0998915133944
YIL061C,10,5.847433444512535,YIL061C,32,8.008238475331497
YIL060W,11,6.432176788963788,YIL060W,19,4.754891594728076
YIL059C,3,1.7542300333537604,YIL059C,17,4.254376690019858
YIL058W,3,1.7542300333537604,YIL058W,9,2.2523170711869835
YIL057C,6,3.5084600667075208,YIL057C,1,0.2502574523541093
YIL056W,6,3.5084600667075208,YIL056W,187,46.79814359021844
YIL055C,12,7.0169201334150415,YIL055C,18,4.504634142373967
YIL053W,12,7.0169201334150415,YIL053W,3741,936.2131292567228
YIL052C,11,6.432176788963788,YIL052C,2548,637.6559885982705
YIL051C,3,1.7542300333537604,YIL051C,1231,308.0669238479086
YIL050W,54,31.576140600367683,YIL050W,80,20.020596188328746
YIL049W,5,2.9237167222562674,YIL049W,109,27.278062306597914
YIL048W,150,87.71150166768803,YIL048W,131,32.78372625838831
YIL047C-A,18,10.525380200122562,YIL047C-A,5,1.2512872617705466
YIL047C,45,26.313450500306406,YIL047C,918,229.7363412610723
YIL046W,3,1.7542300333537604,YIL046W,168,42.043251995490365
YIL045W,10,5.847433444512535,YIL045W,20,5.005149047082186
YIL044C,26,15.20332695573259,YIL044C,97,24.2749728783486
YIL043C,8,4.677946755610028,YIL043C,2047,512.2770049688617
YIL042C,14,8.186406822317549,YIL042C,45,11.261585355934917
YIL041W,18,10.525380200122562,YIL041W,896,224.2306773092819
YIL040W,4,2.338973377805014,YIL040W,191,47.799173399634874
YIL039W,62,36.25408735597771,YIL039W,475,118.8722898682019
YIL038C,208,121.62661564586072,YIL038C,53,13.263644974767793
YIL037C,152,88.88098835659054,YIL037C,21,5.255406499436296
YIL036W,78,45.60998086719777,YIL036W,67,16.767249307725322
YIL035C,45,26.313450500306406,YIL035C,45,11.261585355934917
YIL034C,5,2.9237167222562674,YIL034C,456,114.11739827347382
YIL033C,22,12.864353577927576,YIL033C,672,168.17300798196146
YIL031W,82,47.94895424500278,YIL031W,29,7.2574661182691695
YIL030W-A,21,12.279610233476323,YIL030W-A,1,0.2502574523541093
YIL030C,522,305.2360258035543,YIL030C,388,97.0998915133944
YIL029W-A,19,11.110123544573817,YIL029W-A,15,3.7538617853116394
YIL029C,5,2.9237167222562674,YIL029C,23,5.755921404144513
YIL028W,7,4.0932034111587745,YIL028W,8,2.0020596188328743
YIL027C,12,7.0169201334150415,YIL027C,149,37.288360400762286
YIL026C,148,86.54201497878552,YIL026C,29,7.2574661182691695
YIL024C,20,11.69486688902507,YIL024C,23,5.755921404144513
YIL023C,52,30.40665391146518,YIL023C,420,105.1081299887259
YIL022W,71,41.516777456038994,YIL022W,308,77.07929532506566
YIL021W,120,70.16920133415042,YIL021W,145,36.28733059134585
YIL021C-A,45,26.313450500306406,YIL021C-A,43,10.7610704512267
YIL020C-A,48,28.067680533660166,YIL020C-A,50,12.512872617705465
YIL020C,87,50.872670967259054,YIL020C,157,39.29042001959516
YIL019W,104,60.81330782293036,YIL019W,45,11.261585355934917
YIL018W,45,26.313450500306406,YIL018W,23468,5873.0418918462365
YIL017C,81,47.36421090055153,YIL017C,27,6.756951213560951
YIL016W,26,15.20332695573259,YIL016W,261,65.31719506442252
YIL015W,150,87.71150166768803,YIL015W,21,5.255406499436296
YIL014C-A,31,18.127043677988855,YIL014C-A,15,3.7538617853116394
YIL014W,97,56.72010441177159,YIL014W,77,19.269823831266415
YIL013C,28,16.372813644635098,YIL013C,66,16.516991855371213
YIL012W,0,0.0,YIL012W,2,0.5005149047082186
YIL011W,2,1.169486688902507,YIL011W,70,17.51802166478765
YIL010W,0,0.0,YIL010W,106,26.527289949535586
YIL009C-A,0,0.0,YIL009C-A,48,12.012357712997245
YIL009W,190,111.10123544573815,YIL009W,133,33.28424116309653
YIL008W,30,17.542300333537604,YIL008W,109,27.278062306597914
YIL007C,48,28.067680533660166,YIL007C,43,10.7610704512267
YIL006W,67,39.17780407823398,YIL006W,119,29.780636830139006
YIL005W,88,51.4574143117103,YIL005W,61,15.265704593600665
YIL004C,16,9.355893511220057,YIL004C,54,13.513902427121902
YIL003W,25,14.618583611281336,YIL003W,136,34.03501352015886
YIL002W-A,17,9.94063685567131,YIL002W-A,108,27.027804854243804
YIL002C,235,137.41468594604456,YIL002C,42,10.510812998872591
YIL001W,228,133.3214825348858,YIL001W,22,5.505663951790404
YIR001C,161,94.1436784566518,YIR001C,42,10.510812998872591
YIR002C,311,181.85518012433982,YIR002C,25,6.256436308852733
YIR003W,14,8.186406822317549,YIR003W,129,32.283211353680095
YIR004W,157,91.8047050788468,YIR004W,38,9.509783189456153
YIR005W,17,9.94063685567131,YIR005W,17,4.254376690019858
YIR006C,0,0.0,YIR006C,254,63.56539289794376
YIR007W,41,23.97447712250139,YIR007W,31,7.757981022977387
YIR008C,52,30.40665391146518,YIR008C,134,33.534498615450644
YIR009W,15,8.771150166768802,YIR009W,15,3.7538617853116394
YIR010W,23,13.449096922378828,YIR010W,34,8.508753380039716
YIR011C,21,12.279610233476323,YIR011C,192,48.04943085198898
YIR012W,19,11.110123544573817,YIR012W,1050,262.7703249718148
YIR013C,3,1.7542300333537604,YIR013C,2,0.5005149047082186
YIR014W,14,8.186406822317549,YIR014W,8,2.0020596188328743
YIR015W,11,6.432176788963788,YIR015W,9,2.2523170711869835
YIR016W,0,0.0,YIR016W,49,12.262615165351356
YIR017C,2,1.169486688902507,YIR017C,20,5.005149047082186
YIR017W-A,2,1.169486688902507,YIR017W-A,14,3.5036043329575297
YIR018W,0,0.0,YIR018W,18,4.504634142373967
YIR018C-A,1,0.5847433444512535,YIR018C-A,9,2.2523170711869835
YIR019C,2,1.169486688902507,YIR019C,58,14.514932236538339
YIR020C,0,0.0,YIR020C,8,2.0020596188328743
YIR020W-A,0,0.0,YIR020W-A,3,0.7507723570623278
YIR020C-B,3,1.7542300333537604,YIR020C-B,51,12.763130070059574
YIR021W,5,2.9237167222562674,YIR021W,101,25.27600268776504
YIR021W-A,1,0.5847433444512535,YIR021W-A,2,0.5005149047082186
YIR022W,2,1.169486688902507,YIR022W,427,106.85993215520467
YIR023W,33,19.296530366891364,YIR023W,72,18.01853656949587
YIR023C-A,4,2.338973377805014,YIR023C-A,17,4.254376690019858
YIR024C,7,4.0932034111587745,YIR024C,14,3.5036043329575297
YIR025W,19,11.110123544573817,YIR025W,17,4.254376690019858
YIR026C,18,10.525380200122562,YIR026C,486,121.62512184409711
YIR027C,18,10.525380200122562,YIR027C,23,5.755921404144513
YIR028W,10,5.847433444512535,YIR028W,57,14.264674784184228
YIR029W,16,9.355893511220057,YIR029W,21,5.255406499436296
YIR030C,14,8.186406822317549,YIR030C,41,10.260555546518482
YIR030W-A,7,4.0932034111587745,YIR030W-A,30,7.507723570623279
YIR031C,28,16.372813644635098,YIR031C,150,37.53861785311639
YIR032C,10,5.847433444512535,YIR032C,151,37.788875305470505
YIR033W,39,22.804990433598885,YIR033W,62,15.515962045954774
YIR034C,2,1.169486688902507,YIR034C,286,71.57363137327526
YIR035C,0,0.0,YIR035C,646,161.6663142207546
YIR036C,1,0.5847433444512535,YIR036C,123,30.781666639555443
YIR036W-A,1,0.5847433444512535,YIR036W-A,21,5.255406499436296
YIR037W,2,1.169486688902507,YIR037W,471,117.87126005878547
YIR038C,4,2.338973377805014,YIR038C,176,44.04531161432323
YIR039C,68,39.76254742268524,YIR039C,33,8.258495927685606
YIR042C,7,4.0932034111587745,YIR042C,20,5.005149047082186
YJL225C,34,19.88127371134262,YJL225C,232,58.059728946153356
YJL225W-A,1,0.5847433444512535,YJL225W-A,23,5.755921404144513
YJL223C,7,4.0932034111587745,YJL223C,5,1.2512872617705466
YJL222W,98,57.30484775622284,YJL222W,57,14.264674784184228
YJL221C,31,18.127043677988855,YJL221C,7,1.7518021664787649
YJL219W,27,15.788070300183842,YJL219W,17,4.254376690019858
YJL218W,9,5.262690100061281,YJL218W,16,4.004119237665749
YJL217W,13,7.601663477866295,YJL217W,440,110.11327903580809
YJL216C,25,14.618583611281336,YJL216C,17,4.254376690019858
YJL215C,2,1.169486688902507,YJL215C,3,0.7507723570623278
YJL214W,8,4.677946755610028,YJL214W,9,2.2523170711869835
YJL213W,9,5.262690100061281,YJL213W,68,17.01750676007943
YJL212C,29,16.95755698908635,YJL212C,657,164.4191461966498
YJL211C,8,4.677946755610028,YJL211C,71,17.76827911714176
YJL210W,21,12.279610233476323,YJL210W,161,40.2914498290116
YJL209W,45,26.313450500306406,YJL209W,16,4.004119237665749
YJL208C,14,8.186406822317549,YJL208C,143,35.78681568663763
YJL207C,324,189.4568436022061,YJL207C,44,11.011327903580808
YJL206C,51,29.821910567013926,YJL206C,40,10.010298094164373
YJL205C,7,4.0932034111587745,YJL205C,51,12.763130070059574
YJL204C,254,148.52480949061837,YJL204C,23,5.755921404144513
YJL203W,101,59.0590777895766,YJL203W,17,4.254376690019858
YJL202C,44,25.72870715585515,YJL202C,7,1.7518021664787649
YJL201W,141,82.44881156762673,YJL201W,78,19.520081283620524
YJL200C,124,72.50817471195542,YJL200C,233,58.30998639850746
YJL199C,189,110.51649210128691,YJL199C,6,1.5015447141246556
YJL198W,2186,1278.24895097044,YJL198W,613,153.40781829306897
YJL197W,6978,4080.3390575808467,YJL197W,71,17.76827911714176
YJL197C-A,904,528.6079833839332,YJL197C-A,2,0.5005149047082186
YJL196C,1271,743.2087907975431,YJL196C,577,144.39855000832108
YJL195C,6,3.5084600667075208,YJL195C,4,1.0010298094164372
YJL194W,27,15.788070300183842,YJL194W,13,3.253346880603421
YJL193W,16,9.355893511220057,YJL193W,126,31.532438996617774
YJL192C,7,4.0932034111587745,YJL192C,427,106.85993215520467
YJL191W,308,180.10095009098606,YJL191W,1013,253.51079923471272
YJL190C,182,106.42328869012813,YJL190C,7424,1857.9113262769074
YJL189W,294,171.9145432686685,YJL189W,2001,500.76516216057263
YJL188C,183,107.00803203457937,YJL188C,3780,945.9731698985331
YJL187C,112,65.49125457854039,YJL187C,54,13.513902427121902
YJL186W,62,36.25408735597771,YJL186W,620,155.15962045954777
YJL185C,35,20.46601705579387,YJL185C,18,4.504634142373967
YJL184W,0,0.0,YJL184W,85,21.271883450099292
YJL183W,4,2.338973377805014,YJL183W,643,160.91554186369225
YJL181W,2,1.169486688902507,YJL181W,20,5.005149047082186
YJL180C,7,4.0932034111587745,YJL180C,47,11.762100260643136
YJL179W,7,4.0932034111587745,YJL179W,76,19.019566378912305
YJL178C,31,18.127043677988855,YJL178C,306,76.57878042035745
YJL177W,16,9.355893511220057,YJL177W,2760,690.7105684973417
YJL176C,17,9.94063685567131,YJL176C,43,10.7610704512267
YJL175W,1,0.5847433444512535,YJL175W,4,1.0010298094164372
YJL174W,4,2.338973377805014,YJL174W,453,113.36662591641151
YJL173C,0,0.0,YJL173C,303,75.82800806329512
YJL172W,42,24.559220466952645,YJL172W,803,200.95673424034976
YJL171C,41,23.97447712250139,YJL171C,1300,325.3346880603421
YJL170C,24,14.033840266830083,YJL170C,4,1.0010298094164372
YJL169W,34,19.88127371134262,YJL169W,12,3.0030894282493112
YJL168C,317,185.36364019104735,YJL168C,31,7.757981022977387
YJL167W,189,110.51649210128691,YJL167W,1039,260.01749299591955
YJL166W,34,19.88127371134262,YJL166W,144,36.03707313899174
YJL165C,116,67.8302279563454,YJL165C,129,32.283211353680095
YJL164C,17,9.94063685567131,YJL164C,52,13.013387522413684
YJL163C,10,5.847433444512535,YJL163C,39,9.760040641810262
YJL162C,3,1.7542300333537604,YJL162C,14,3.5036043329575297
YJL161W,0,0.0,YJL161W,25,6.256436308852733
YJL160C,13,7.601663477866295,YJL160C,5,1.2512872617705466
YJL159W,0,0.0,YJL159W,13319,3333.1790079043817
YJL158C,1,0.5847433444512535,YJL158C,4851,1213.998901369784
YJL157C,32,18.711787022440113,YJL157C,301,75.32749315858689
YJL156W-A,4,2.338973377805014,YJL156W-A,12,3.0030894282493112
YJL156C,19,11.110123544573817,YJL156C,86,21.5221409024534
YJL155C,9,5.262690100061281,YJL155C,65,16.266734403017104
YJL154C,655,383.006890615571,YJL154C,50,12.512872617705465
YJL153C,236,137.9994292904958,YJL153C,35,8.759010832393825
YJL152W,44,25.72870715585515,YJL152W,283,70.82285901621293
YJL151C,46,26.898193844757657,YJL151C,491,122.87640910586765
